id,comment,label
train_000291,nhấn hủy đơn hàng lí cá nhân shop k chấp nhận yêu cầu tiến hành gửi đồng hồ tróc sơn 1 mắt chốt nhìn lộ k hài lòng về thái độ phục vụ shop,1
train_000292,trình duyệt web edge win 10 lỗi xem clip báo mạng mặc dù settings view advanded setting bật adobe flashplayer xem được chuyển sang chế độ duyệt open with internet explorer hoặc xem bằng chrome,1
train_000293,mẻ ngon ghê khô cay íttrẻ con nhà thích ăn lắm ít ngọt hơn chút tuyệt hơn ủng hộ shop lâu dài,0
train_000294,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm đẹp chắc chắn shop phục vụ tốt đáng tiềnmoi ng ung ho shop nha,0
train_000295,sách đẹp thích yêu shop giao hàng nhanh,0
train_000296,mỏng cạnh sắc k bé dùng 1,1
train_000297,dịch vụ bên tiki vô tệ tôi mua 2 bình giữ nhiệt màu đen milo 1 đơn hàng tôi tách làm 3 lần giao đặt hàng ngày 1803 tới 2803 mới nhận hoàn chỉnh đơn hàng tôi nhập địa ở công ty đi 3 lần vô phiền phức lần tách đơn hàng tôi gửi tin nhắn xin lỗi thông báo chẳng ghi ngày nào giao hàng,1
train_000298,mua nhầm chats shop thấy trả lời shop phục vụ kém,1
train_000299,ai cơ hội du lịch ở hàn quốc mua còn muốn tìm hiểu về văn hóa con người hàn quốc tìm cuốn khác ngoài hướng dẫn địa điểm du lịch cách đi chơi quyển sách nội dung khác dành người đi du lịch thôisách in màu hình đẹp,1
train_000300,kem ban đêm thấm mịn da kem ban ngày gây dị ứng ngứa sane phâm ko làm trắng làm màu da,1
train_000301,giay rot hot,0
train_000302,hàng đẹpshop phục vụ tốtthanks you shop,0
train_000303,thái độ wá tệ ngta mua đem đến ln thái độ kieu kg biêt nghĩ đc j ngươi làm kd chả ai thế đâu làm bán thôi hay sao ấy quay mua kg bán hả mơ đi,1
train_000304,chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời shop phục vụ tốt đáng tiền thời gian giao hàng nhanh đóng gói k kỹ lắm,0
train_000305,đặt trưa hqua trưa hnay hàng làm ăn mau lẹ 5 sao,0
train_000306,dùng mấy ngày nút chuột giữa cuộn cuộn xuống shop mất uy tín quá,1
train_000307,rate 5 sao giao hàng nhanh hàng đúng mô tả,0
train_000308,shop chán quá hôm nay hí hửng thích đồng hồ e dùng hết ngày rửa tay vói tắm thôi đồng hồ hấp hơi hết ở trong,1
train_000309,lúc tôi đặt hàng là 109k tại sao đến lúc giao lại lấy 125k phải lấy đúng giá với lúc đặt hàng chứ chất lượng sp khá đc vừa tầm tiền,0
train_000310,sản phẩm bảo quản ở nhiệt độ 05 độ c gói hàng shop gởi hôm ghn chiều hôm nay mới giao hàng trong kiện bình thườngmình hỏi giao hàng nhanh ngta nói k nhận giao hàng bảo quản lạnh nghĩ shop tự giao hàng tốt hơn khách hàng,1
train_000311,mở gói thấy vết cắt chất lượng thì,1
train_000312,đóng gói sản phẩm đẹp chắc chắn chất lượng hàng phù hợp giá tiền,0
train_000313,giao ko dung hàng bao bi cũ nát thay doi sp ko báo khách biet,1
train_000314,dây xài quá dở ko độ đàn hồi phí tiền mua bực người,1
train_000315,đóng gói cẩn thận chất lượng ok,0
train_000316,size đúng chuẩn đúng quảng cáo,1
train_000317,đầu cắm micro usb gia công quá tệ cắm vô galaxy a3 2016,1
train_000318,bắp tay bắp chân dùng tác dụng nhanh tiếc bụng rạn k dùng dc quá ngứa nói chung ok chất lượng sản phẩm tuyệt vời,0
train_000319,hâm mộ anh minh nhật đọc tác phẩm anh ấy trà sữa tâm hồn ấy văn phong anh đầy tính nhân văn cảm xúc mua quyển cơn gió dừng chân vô củng thất vọng cốt truyện lộn xộn truyện liên kết truyện kia bằng cách thay đổi nhân vật khiến truyện phức tâp rối bù lên nội dung thực đặc sắc đa số xoay quanh công tình tan vỡ nhân vật điểm cộng duy nhất tác bìa thiết kế đơn giản trang nhã tông màu hồng,1
train_000320,đóng gói tốt hàng đẹp chất lượng,0
train_000321,chất lượng sản phẩm kém quá yếu sôi ụt ụt trứng còn ko chínquá sai lầm,1
train_000322,hàng giao đúng hình ảnh nhãn mác đè nhau,1
train_000323,hàg tốt giá tốt,0
train_000324,bánh dẻo ngon vô cùnggiá rẻ chát lượng mn ăn thử nhé ủng hộ chất lượng sản phẩm tuyệt vời đóng gói sản phẩm đẹp chắc chắn đáng tiền,0
train_000325,lâu k dùng sét phần miệng thân bình 1 ít thôivề giữ lạnh hoặc nóng khoảng 1 buổi đủ tuy nhiên về nước nóng bình thành bình nóng nóng đến nỗi muốn bỏng tay,1
train_000326,thôi quá hãi htc lag má cọc note 7,1
train_000327,giao hàng nhanh đóng gói cẩn thận shop nhiệt tình khách,0
train_000328,shop gói hàng trong hộp chắc chắn k móp méo j điem m thích hàng auth m dùng hết mua dự trữ hộp nhân còn hàng sale,0
train_000329,đáng đồng tiền chất lượng sản phẩm tuyệt vời,0
train_000330,son đẹp giao hàng nhanh,0
train_000331,giao hàng lâu quá khách nhắn tin k thèm trả lời,0
train_000332,sản phẩm cứt ý dẹp mẹ đi chất lượng sản phẩm kém,1
train_000333,tiki sao sách em mua ko mã nó in thôi ko mã khai báo sách chính hãng,1
train_000334,đóng gói sản phẩm đẹp chắc chắn shop phục vụ tốt đáng tiền thời gian giao hàng hơi lâu một chút chất lượng sp 5 sao,0
train_000335,hàng y hình giày hơi cứng xíu đóng gói chắc chắn,0
train_000336,chất lượng sản phẩm kém hàng tệ tôi muốn trả hàng shopee thể giúp ko,1
train_000337,thích nhà sách đầu sách chọn lọc bé hấp dẫn mất thời gian tìm đánh giá nhà sách đóng gói đẹp chất lượng sách râtd tốt giao hàng nhanh mong nhà sách tiếp tục phát triển chọn lựa đầu sách hay trẻ,0
train_000338,đóng gói sản phẩm đẹp chắc chắn lần nào mua hàng shop tặng kèm xà bông vui vui 33,0
train_000339,huhu thích ăn kitkat tí nào quá ngọt ấy cơ hình kitkat nhật ăn vẻ ngọt này kitkat đặt hộ bạn nó 1 ngọt ăn nổi còn to đùng bé nhỏ đâu nghĩ gaỉm độ ngọt ăn ok bánh xốp hợp phủ socola mà,1
train_000340,đọc vài quyển sách thạch cảm thấy lẽ hợp văn phong thạch hay nói đúng hơn thấm sâu sắc trong văn thạch đọc quyển sách xong thấy câu về người đàn bà thạch sáo rỗng 1 type nhân vật gán đủ mọi đau khổ khác nhau à gọi về con đ tình yêu bao giờ thành họ hết tình huống đặc sắc viết văn rõ văn kể hay tản văn chắc quen đọc truyện dài cảm thấy hơi hụt hẫng,1
train_000341,chất lượng sản phẩm tốt cay lắm ý mọi người mua ăn nhớ giảm gói sốt xuống đỡ cay nhé,0
train_000342,bàn phím chán đúng tiền nào đấy,1
train_000343,lột mảng to khá dày đợi dưỡng kem trắng thôi,0
train_000344,ok giày tốt,0
train_000345,shop gui hang ko dung nhu hinh,1
train_000346,về sài đk 3 ngàynước chết máy,1
train_000347,hàng chuẩn nhiệt tình phục vụ có thể còn gặp lại,0
train_000348,bền màu,0
train_000349,đóng gói sản phẩm đẹp chắc chắn thời gian giao hàng nhanh ốp khá đẹp màu hơi tối ảnh mạng,0
train_000350,e đặt tưởng màu đen ai dè màu v y chang con nít,1
train_000351,hài lòng thời gian giao hàng nhanh chuột cầm tay đầm chắc tay đồng thời chuột đầm hơi nặng chuột còn mới nút ở chỗ ngón tay nút giữa chuột khá cứng hơi khó nhấn kết nối thiết tuyệt vời 3 thiết lúc đáng tiền mua,0
train_000352,áo nhìn khác hẳn hìnhthô quá vải hay xù,1
train_000353,shop phục vụ tốt sản phẩm tốt,0
train_000354,thấy đủ dung lượng sim đc kích hoạt k bit dc đến bao giờ sóng tạm đc,0
train_000355,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm đẹp chắc chắn shop phục vụ tốt shop phục vụ tốt rất đáng tiền thời gian giao hàng nhanh ck thíchnhìn đẹp cám on shop nhu câu ủng hộ tiếp,0
train_000356,hàng dùng ok tốt shop 5 dùng hơi nóng sao tốc độ mạng ổn định chất lượng sản phẩm tuyệt vời,0
train_000357,quá xịn,0
train_000358,máy rẻ chạy ổn,0
train_000359,nhận hàng thời gian giao hàng nhanh sản phẩm oke,0
train_000360,tiền nào đấy chất xấu hàng gia công chịu,1
train_000361,sử dụng ko mượt trc,1
train_000362,mạch ổn,0
train_000363,xin hỏi sao máy lỗi hở viền bên công ty kiểm tra lâu ko kết luận đổi máy mới mình ko máy dùng hỏng mất bao nhiêu,1
train_000364,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm đẹp chắc chắn,0
train_000365,hãy vẻ đẹp hà nội thể hiện vẻ đẹp nước,1
train_000366,đặt giá này ế là cái chắc,1
train_000367,tất quá xầu,1
train_000368,đồng hồ mất chốt quay chỉnh gì chất lượng sản phẩm kém,1
train_000369,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm đẹp chắc chắn thời gian giao hàng nhanh hàng đẹp mềm nhẹ dầy dặn đẹp ủng hộ shop dài dài,0
train_000370,đồng gói sản phẩm tốt,0
train_000371,hạt bầu ươm 5 ngày thấy nẩy mầm,1
train_000372,mặc dù đóng gói mở trông hàng cũ ấy ạ vỏ ngoài chỗ móp viền vàng tróc xung quanh luôn bên trong khô cầm thấy nhẹ tênh chuốt mi cảm giác nặng trĩu vón cục mua hàng shopee lần đầu đánh giá thấp vậy,1
train_000373,dùng kem trị sẹo review nè baking soda ok rồi mua tẩy rửa nhà tắm ổn gói hàng kỹ lưỡng móp méo giao hàng đúng ngày quy định luôn bạn xem xét thử nhập về thêm mấy đồ dùng trong gia đình nhỏ nhỏ xinh xinh nhé ủng hộ nè,0
train_000374,đóng gói sản phẩm đẹp chắc chắn thời gian giao hàng nhanh còn đc shop tặng kèm 1 dây buộc tóc xì tin xì khói,0
train_000375,chất lượng sp ok,0
train_000376,sản phẩm tạo bọt lắm dùng cảm giác sạch mn mua sản phầm 89k 1 lọ sữa rửa mặt đáng tiền,0
train_000377,mua đk 1 ngày học dây cắm điệnvcl,1
train_000378,máy đẹp nhìn ok tầm tiền,0
train_000379,shop phục vụ tốt sp deprất đáng tiềnhj,0
train_000380,mua ngoài 20k,0
train_000381,đóng gói sản phẩm đẹp chắc chắn thời gian giao hàng nhanh,0
train_000382,nhựa dày gói hàng đảm bảo ship nhanh,0
train_000383,giày đẹp nhẹ thời gian giao hàng nhanh nói chung tốt tiếp tục ủng hộ,0
train_000384,sản phẩm chất lượng chuẩn auth nhìn ưng y hình shop thân thiện ủng hộ tiếp nà,0
train_000385,áo mặc đẹp hơi ngắn xíu,0
train_000386,kẹp mềm quá k giữ dc điện thoai,1
train_000387,đóng gói hàng k cẩn thận bì nilong dính chặt áo gỡ mãi k mua hàng dặn shop kiểm tra kĩ bất cẩn quáchất áo được vải quần xấu quay video cẩn cảnh tí xin mail gửi k chịu sợ lỗi shop đền khách k chịu ma quá đùn đẩy trách nhiệm,1
train_000388,sai nhé phỉa tự nhiên samsung tự làm chip mình hoặc dùng con đắt tiền hơn cảm biến ảnh đắt tiền hơn phần còn thế giới bạn bao giờ biết đến khái niệm xem video thiế trơn hơn thiết khác camera máy trơn hơn camera thiết khác chưa bạn dân làm phim chụp ảnh hoặc mê phim bạn hiểu video camera samsung luôn 1 trơn hơn đối thủ chứng tỏ chip họ mạnh hơn thuật toán xử lý tốt hơn cảm biến tốt hơn người cầu toàn về ảnh ọt video luôn cực kỳ khắt khe vấn đề này,0
train_000389,chất lượng sản phẩm tuyệt vờinước hoa mùi thơm tươi mátdễ chịu,0
train_000390,hàng giao đúng chất lượng gủi đúng công suất còn bể thất vọng,1
train_000391,xuất sắc giá ngon thơm,0
train_000392,quần size 34 ống chật hơn quần mua ở chợtúi ngắn nữanhét điện thoại lòi ngoài,1
train_000393,hàng tốt đẹp đáng tiền shop phục vụ tốt,0
train_000394,kêu nhỏ quá nhỏ,1
train_000395,chất lượng sản phẩm kém xạc lâu ấm nhẹ,1
train_000396,chất lượng tốt hàng đóng gói đẹp máy đẹp đáng tiền shop phục vụ tốt,0
train_000397,em mong chị reply đánh giá cải thiện sản phẩm đúng khách hàng muốn mua nhé,1
train_000398,giá rẻ tinh dầu loãng nắp lọ thuận tiện,1
train_000399,chim ưng lều khá to chất lượng sản phẩm tuyệt vời đóng gói sản phẩm chắc chắn,0
train_000400,lol,1
train_000401,mới mua đeo chạy sai liên hệ shop bảo hành shop ko trả lời giống lừa quá,1
train_000402,chọn 1 màu giao 1 màu đặt hàng k nói trướcthất vọng quá toàn màu xấu,1
train_000403,gói hàng quá ẩu bịch sữa còn rách,1
train_000404,đóng gói sản phẩm đẹp chắc chắn dùng thử nhìn cảm quan cushion xinh son chuẩn băng đô đẹp mềm mịn đóng gói sản phẩm đẹp chắc chắn thời gian giao hàng nhanh,0
train_000405,chất liệu vải cực kì xấu,1
train_000406,sp k khô nhão sạn,1
train_000407,quá tệ đặt hàng mặt xanh giao hàng mặt trắng,1
train_000408,giày đẹp hình mua 1 đôi chất lượng tốt mua thêm đôi màu khác đáng tiền thời gian giao hàng nhanh,0
train_000409,shop lừa đảo treo đầu dê bán thịt chó địt mẹ tiền,1
train_000410,phím hỏng k bấm đc chữ đéo nào lừa đảo bạn đừng mua đồ ở shop này đm nhận đc phím kịp cười ức lừa trắng trợn,1
train_000411,sản phẩm con cặc đéo xài được lừa đảo,1
train_000412,chất lượng sản phẩm tuyệt vời shop hỗ trợ tốt tận tình biết độ bền sau,0
train_000413,ok giầy đẹp hình tks,0
train_000414,tả mỏng hình ảnh in k sắc nét đầu nghi ngờ tả giả con mặc dị ứng nổi đỏ khắp mông ngưng k mặc hết hnay mặc đúng y nổi đỏ khắp mông nghi ngờ về chất lượng nguồn gốc xuất xứ tả,1
train_000415,hũ nhựa có nắp kép ở trong sạch sẽ,0
train_000416,sản phẩm tuyệt vời giao hàng nhanh,0
train_000417,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm đẹp chắc chắn shop phục vụ tốt,0
